anime_name;anime_path;anime_id
ninja troops, moonlight;/dirlist.php?dir=subtitles%2Fjapanese%2FNinja_troops%2C_Moonlight%2F;1296
ninokuni;/dirlist.php?dir=subtitles%2Fjapanese%2FNinoKuni%2F;1297
ni no kuni;/dirlist.php?dir=subtitles%2Fjapanese%2FNi+no+Kuni%2F;1298
ninpuu sentai hurricaneger;/dirlist.php?dir=subtitles%2Fjapanese%2FNinpuu_Sentai_Hurricaneger%2F;1299
nintama rantarou;/dirlist.php?dir=subtitles%2Fjapanese%2FNintama+Rantarou%2F;1300
nippon chinbotsu;/dirlist.php?dir=subtitles%2Fjapanese%2FNippon+Chinbotsu%2F;1301
nisekoi;/dirlist.php?dir=subtitles%2Fjapanese%2FNisekoi%2F;1302
nisekoi s2;/dirlist.php?dir=subtitles%2Fjapanese%2FNisekoi+S2%2F;1303
nisemonogatari;/dirlist.php?dir=subtitles%2Fjapanese%2FNisemonogatari%2F;1304
ni ten yonsan seiin koukou danshi volley-bu;/dirlist.php?dir=subtitles%2Fjapanese%2FNi_Ten_Yonsan_Seiin_Koukou_Danshi_Volley-bu%2F;1305
no.6;/dirlist.php?dir=subtitles%2Fjapanese%2FNo.6%2F;1306
nobunaga concerto;/dirlist.php?dir=subtitles%2Fjapanese%2FNobunaga_Concerto%2F;1307
nodame cantabile;/dirlist.php?dir=subtitles%2Fjapanese%2FNodame+Cantabile%2F;1308
no game no life;/dirlist.php?dir=subtitles%2Fjapanese%2FNo+Game+No+Life%2F;1309
nogizaka haruka no himitsu;/dirlist.php?dir=subtitles%2Fjapanese%2FNogizaka+Haruka+No+Himitsu%2F;1310
no guns life;/dirlist.php?dir=subtitles%2Fjapanese%2FNo+guns+life%2F;1311
noir;/dirlist.php?dir=subtitles%2Fjapanese%2FNoir%2F;1312
non non biyori;/dirlist.php?dir=subtitles%2Fjapanese%2FNon+Non+Biyori%2F;1313
non non biyori nonstop;/dirlist.php?dir=subtitles%2Fjapanese%2FNon+Non+Biyori+Nonstop%2F;1314
non non biyori repeat;/dirlist.php?dir=subtitles%2Fjapanese%2FNon+Non+Biyori+Repeat%2F;1315
nono-chan;/dirlist.php?dir=subtitles%2Fjapanese%2FNono-chan%2F;1316
noragami;/dirlist.php?dir=subtitles%2Fjapanese%2FNoragami%2F;1317
noragami aragoto;/dirlist.php?dir=subtitles%2Fjapanese%2FNoragami+Aragoto%2F;1318
noumin kanren no skill bakka agetetara nazeka tsuyoku natta;/dirlist.php?dir=subtitles%2Fjapanese%2FNoumin+Kanren+no+Skill+Bakka+Agetetara+Nazeka+Tsuyoku+Natta%2F;1319
nourin;/dirlist.php?dir=subtitles%2Fjapanese%2FNourin%2F;1320
nurarihyon no mago;/dirlist.php?dir=subtitles%2Fjapanese%2FNurarihyon+no+Mago%2F;1321
nurarihyon no mago sennen makyou;/dirlist.php?dir=subtitles%2Fjapanese%2FNurarihyon+no+Mago+Sennen+Makyou%2F;1322
nyan koi!;/dirlist.php?dir=subtitles%2Fjapanese%2FNyan+Koi%21%2F;1323
obsolete;/dirlist.php?dir=subtitles%2Fjapanese%2FObsolete%2F;1324
"occultic;nine";/dirlist.php?dir=subtitles%2Fjapanese%2FOccultic%3BNine%2F;1325
ocean waves;/dirlist.php?dir=subtitles%2Fjapanese%2FOcean+Waves%2F;1326
odd taxi;/dirlist.php?dir=subtitles%2Fjapanese%2FOdd+Taxi%2F;1327
oishinbo;/dirlist.php?dir=subtitles%2Fjapanese%2FOishinbo%2F;1328
okii ichinensei to chiisana ninensei;/dirlist.php?dir=subtitles%2Fjapanese%2FOkii+Ichinensei+to+Chiisana+Ninensei%2F;1329
okusama ga seitokaichou!+!;/dirlist.php?dir=subtitles%2Fjapanese%2FOkusama+ga+Seitokaichou%21%2B%21%2F;1330
okusama ga seitokaichou!;/dirlist.php?dir=subtitles%2Fjapanese%2FOkusama+ga+Seitokaichou%21%2F;1331
omohide poroporo;/dirlist.php?dir=subtitles%2Fjapanese%2FOmohide_Poroporo%2F;1332
omoi, omoware, furi, furare;/dirlist.php?dir=subtitles%2Fjapanese%2FOmoi%2C+Omoware%2C+Furi%2C+Furare%2F;1333
omoide no marnie;/dirlist.php?dir=subtitles%2Fjapanese%2FOmoide+no+Marnie%2F;1334
one outs;/dirlist.php?dir=subtitles%2Fjapanese%2FOne+Outs%2F;1335
one punch man;/dirlist.php?dir=subtitles%2Fjapanese%2FONE+PUNCH+MAN%2F;1336
one punch man s2;/dirlist.php?dir=subtitles%2Fjapanese%2FONE+PUNCH+MAN+S2%2F;1337
one room;/dirlist.php?dir=subtitles%2Fjapanese%2FOne+Room%2F;1338
one room second season;/dirlist.php?dir=subtitles%2Fjapanese%2FOne+Room+Second+Season%2F;1339
one piece;/dirlist.php?dir=subtitles%2Fjapanese%2FOne_Piece%2F;1340
ongaku on-gaku;/dirlist.php?dir=subtitles%2Fjapanese%2FOngaku+ON-GAKU%2F;1341
onmyou taisenki;/dirlist.php?dir=subtitles%2Fjapanese%2FOnmyou+Taisenki%2F;1342
ookami-san to shichinin no nakama-tachi;/dirlist.php?dir=subtitles%2Fjapanese%2FOokami-san+to+Shichinin+no+Nakama-tachi%2F;1343
ookami kakushi;/dirlist.php?dir=subtitles%2Fjapanese%2FOokami+Kakushi%2F;1344
ookami kodomo no ame to yuki;/dirlist.php?dir=subtitles%2Fjapanese%2FOokami+Kodomo+no+Ame+to+Yuki%2F;1345
ookami shoujo to kuro ouji;/dirlist.php?dir=subtitles%2Fjapanese%2FOokami+Shoujo+to+Kuro+Ouji%2F;1346
ookami kodomo no ame to yuki;/dirlist.php?dir=subtitles%2Fjapanese%2FOokami_Kodomo_No_Ame_To_Yuki%2F;1347
ookiku furikabutte;/dirlist.php?dir=subtitles%2Fjapanese%2FOokiku_Furikabutte%2F;1348
ooparts oman;/dirlist.php?dir=subtitles%2Fjapanese%2FOOPArts+Oman%2F;1349
orange;/dirlist.php?dir=subtitles%2Fjapanese%2FOrange%2F;1350
ore, twintail ni narimasu;/dirlist.php?dir=subtitles%2Fjapanese%2FOre%2C_Twintail_Ni_Narimasu%2F;1351
oreca battle and dragon collection;/dirlist.php?dir=subtitles%2Fjapanese%2FOreca_Battle_And_Dragon_Collection%2F;1352
ore monogatari!!;/dirlist.php?dir=subtitles%2Fjapanese%2FOre+Monogatari%21%21%2F;1353
orenchi no furo jijou;/dirlist.php?dir=subtitles%2Fjapanese%2FOrenchi+no+Furo+Jijou%2F;1354
ore no imouto ga konna ni kawaii wake ga nai;/dirlist.php?dir=subtitles%2Fjapanese%2FOre+no+Imouto+ga+Konna+ni+Kawaii+Wake+ga+Nai%2F;1355
ore no imouto ga konna ni kawaii wake ga nai s2;/dirlist.php?dir=subtitles%2Fjapanese%2FOre+no+Imouto+ga+Konna+ni+Kawaii+Wake+ga+Nai+S2%2F;1356
ore no kanojo to osananajimi ga shuraba sugiru;/dirlist.php?dir=subtitles%2Fjapanese%2FOre+no+Kanojo+to+Osananajimi+ga+Shuraba+Sugiru%2F;1357
ore no nounai sentakushi ga, gakuen lovecome o zenryoku de jama shiteiru;/dirlist.php?dir=subtitles%2Fjapanese%2FOre+no+Nounai+Sentakushi+ga%2C+Gakuen+Lovecome+o+Zenryoku+de+Jama+Shiteiru%2F;1358
ore wo suki nano wa omae dake ka yo;/dirlist.php?dir=subtitles%2Fjapanese%2FOre+wo+Suki+nano+wa+Omae+dake+ka+yo%2F;1359
ore dake haireru kakushi dungeon;/dirlist.php?dir=subtitles%2Fjapanese%2FOre_Dake_Haireru_Kakushi_Dungeon%2F;1360
oshi ga budoukan ittekuretara shinu;/dirlist.php?dir=subtitles%2Fjapanese%2FOshi+ga+Budoukan+Ittekuretara+Shinu%2F;1361
osomatsu-san;/dirlist.php?dir=subtitles%2Fjapanese%2FOsomatsu-san%2F;1362
other;/dirlist.php?dir=subtitles%2Fjapanese%2Fother%2F;1363
otome game no hametsu flag shika nai akuyaku reijou ni tensei shiteshimatta...;/dirlist.php?dir=subtitles%2Fjapanese%2FOtome+Game+no+Hametsu+Flag+shika+Nai+Akuyaku+Reijou+ni+Tensei+shiteshimatta...%2F;1364
otome game no hametsu flag shika nai akuyaku reijou ni tensei shiteshimatta... x;/dirlist.php?dir=subtitles%2Fjapanese%2FOtome+Game+no+Hametsu+Flag+shika+Nai+Akuyaku+Reijou+ni+Tensei+Shiteshimatta...+X%2F;1365
otome game sekai wa mob ni kibishii sekai desu;/dirlist.php?dir=subtitles%2Fjapanese%2FOtome+Game+Sekai+wa+Mob+ni+Kibishii+Sekai+desu%2F;1366
otome wa boku ni koishiteru;/dirlist.php?dir=subtitles%2Fjapanese%2FOtome+wa+Boku+ni+Koishiteru%2F;1367
otome game no hametsu flag shika nai akuyaku reijou ni tensei shite shimatta;/dirlist.php?dir=subtitles%2Fjapanese%2FOtome_Game_No_Hametsu_Flag_Shika_Nai_Akuyaku_Reijou_Ni_Tensei_Shite_Shimatta%2F;1368
otona joshi no anime time;/dirlist.php?dir=subtitles%2Fjapanese%2FOtona+Joshi+no+Anime+Time%2F;1369
ougon bat (live-action);/dirlist.php?dir=subtitles%2Fjapanese%2FOugon+Bat+%28Live-Action%29%2F;1370
ouran high school host club;/dirlist.php?dir=subtitles%2Fjapanese%2FOuran+High+School+Host+Club%2F;1371
ouritsu uchuugun: honneamise no tsubasa;/dirlist.php?dir=subtitles%2Fjapanese%2FOuritsu+Uchuugun%3A+Honneamise+no+Tsubasa%2F;1372
ousama game;/dirlist.php?dir=subtitles%2Fjapanese%2FOusama+Game%2F;1373
ousama ranking;/dirlist.php?dir=subtitles%2Fjapanese%2FOusama+Ranking%2F;1374
outbreak company moeru shinryakusha;/dirlist.php?dir=subtitles%2Fjapanese%2FOutbreak_Company_Moeru_Shinryakusha%2F;1375
overlord;/dirlist.php?dir=subtitles%2Fjapanese%2FOverlord%2F;1376
overlord iv;/dirlist.php?dir=subtitles%2Fjapanese%2FOverlord+IV%2F;1377
overman king gainer;/dirlist.php?dir=subtitles%2Fjapanese%2FOverman+King+Gainer%2F;1378
owarimonogatari;/dirlist.php?dir=subtitles%2Fjapanese%2FOwarimonogatari%2F;1379
owarimonogatari 2nd season;/dirlist.php?dir=subtitles%2Fjapanese%2FOwarimonogatari+2nd+Season%2F;1380
owari no seraph;/dirlist.php?dir=subtitles%2Fjapanese%2FOwari+no+Seraph%2F;1381
owari no seraph;/dirlist.php?dir=subtitles%2Fjapanese%2FOwari_No_Seraph%2F;1382
pale cocoon;/dirlist.php?dir=subtitles%2Fjapanese%2FPale+Cocoon%2F;1383
panda kopanda;/dirlist.php?dir=subtitles%2Fjapanese%2FPanda+Kopanda%2F;1384
pandemic - kansen retto 2009;/dirlist.php?dir=subtitles%2Fjapanese%2FPandemic+-+Kansen+retto+2009%2F;1385
pandora hearts;/dirlist.php?dir=subtitles%2Fjapanese%2FPandora_Hearts%2F;1386
pani poni dash!;/dirlist.php?dir=subtitles%2Fjapanese%2FPani+Poni+Dash%21%2F;1387
"panty &amp; stocking with garterbelt";/dirlist.php?dir=subtitles%2Fjapanese%2FPanty+%26+Stocking+with+Garterbelt%2F;1388
pan de peace !;/dirlist.php?dir=subtitles%2Fjapanese%2FPan_De_Peace_%21%2F;1389
paprika;/dirlist.php?dir=subtitles%2Fjapanese%2FPaprika%2F;1390
paradise kiss;/dirlist.php?dir=subtitles%2Fjapanese%2FParadise+Kiss%2F;1391
paripi koumei (ya boy kongming!);/dirlist.php?dir=subtitles%2Fjapanese%2FParipi+Koumei+%28Ya+Boy+Kongming%21%29%2F;1392
paroru no miraijima;/dirlist.php?dir=subtitles%2Fjapanese%2FParoru+no+Miraijima%2F;1393
patalliro!;/dirlist.php?dir=subtitles%2Fjapanese%2FPatalliro%21%2F;1394
peach boy riverside;/dirlist.php?dir=subtitles%2Fjapanese%2FPeach+Boy+Riverside%2F;1395
peeping life;/dirlist.php?dir=subtitles%2Fjapanese%2FPeeping+Life%2F;1396
penguin highway;/dirlist.php?dir=subtitles%2Fjapanese%2FPenguin+Highway%2F;1397
perfect blue;/dirlist.php?dir=subtitles%2Fjapanese%2FPerfect+Blue%2F;1398
perman;/dirlist.php?dir=subtitles%2Fjapanese%2FPerman%2F;1399
perrine monogatari;/dirlist.php?dir=subtitles%2Fjapanese%2FPerrine+Monogatari%2F;1400
persona 3;/dirlist.php?dir=subtitles%2Fjapanese%2FPersona+3%2F;1401
pet;/dirlist.php?dir=subtitles%2Fjapanese%2FPet%2F;1402
peter pan no bouken;/dirlist.php?dir=subtitles%2Fjapanese%2FPeter+Pan+no+Bouken%2F;1403
phantasy star online 2 the animation;/dirlist.php?dir=subtitles%2Fjapanese%2FPhantasy_Star_Online_2_The_Animation%2F;1404
phi brain kami no puzzle;/dirlist.php?dir=subtitles%2Fjapanese%2FPhi_Brain_Kami_No_Puzzle%2F;1405
photo kano;/dirlist.php?dir=subtitles%2Fjapanese%2FPhoto_Kano%2F;1406
piano no mori;/dirlist.php?dir=subtitles%2Fjapanese%2FPiano+no+Mori%2F;1407
ping pong the animation;/dirlist.php?dir=subtitles%2Fjapanese%2FPing_Pong_THE_ANIMATION%2F;1408
planetarian hoshi no hito;/dirlist.php?dir=subtitles%2Fjapanese%2FPlanetarian+Hoshi+no+Hito%2F;1409
planetarian ~chiisana hoshi no yume~;/dirlist.php?dir=subtitles%2Fjapanese%2FPlanetarian+%7EChiisana+Hoshi+no+Yume%7E%2F;1410
planetarian ~yuki kenkyuu (snow globe)~;/dirlist.php?dir=subtitles%2Fjapanese%2FPlanetarian+%7EYuki+Kenkyuu+%28Snow+Globe%29%7E%2F;1411
planetes;/dirlist.php?dir=subtitles%2Fjapanese%2FPLANETES%2F;1412
planzet;/dirlist.php?dir=subtitles%2Fjapanese%2FPLANZET%2F;1413
platinum end;/dirlist.php?dir=subtitles%2Fjapanese%2FPlatinum_End%2F;1414
plunderer;/dirlist.php?dir=subtitles%2Fjapanese%2FPlunderer%2F;1415
pocket monsters - kami to yobareshi arceus;/dirlist.php?dir=subtitles%2Fjapanese%2FPocket+Monsters+-+Kami+to+Yobareshi+Arceus%2F;1416
pocket monsters 2019 (pokemon journeys: the series);/dirlist.php?dir=subtitles%2Fjapanese%2FPocket+Monsters+2019+%28Pokemon+Journeys%3A+The+Series%29%2F;1417
pocket monsters 2019;/dirlist.php?dir=subtitles%2Fjapanese%2FPocket_Monsters_2019%2F;1418
pokemon ()original series (1-279) and movies (1-5);/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon+%28%29Original+series+%281-279%29+and+movies+%281-5%29%2F;1419
pokemon (2019);/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon+%282019%29%2F;1420
pokemon;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon%2F;1421
pokemon advanced generation;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon+Advanced+Generation%2F;1422
pokemon specials;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon+Specials%2F;1423
pokemon sunday;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon+Sunday%2F;1424
pokemon best wishes;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_Best_Wishes%2F;1425
pokemon diamond and perl;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_Diamond_And_Perl%2F;1426
pokemon get tv;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_Get_TV%2F;1427
pokemon no uchi atsumaru;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_No_Uchi_Atsumaru%2F;1428
pokemon smash;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_Smash%2F;1429
pokemon sun and moon;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_Sun_And_Moon%2F;1430
pokemon xy;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_XY%2F;1431
pokemon xyz;/dirlist.php?dir=subtitles%2Fjapanese%2FPokemon_XYZ%2F;1432
ponyo;/dirlist.php?dir=subtitles%2Fjapanese%2FPonyo%2F;1433
pop in q;/dirlist.php?dir=subtitles%2Fjapanese%2FPop+in+Q%2F;1434
poppoya - tetsudin 1999;/dirlist.php?dir=subtitles%2Fjapanese%2FPoppoya+-+Tetsudin+1999%2F;1435
pop team epic;/dirlist.php?dir=subtitles%2Fjapanese%2FPop+Team+Epic%2F;1436
porco rosso;/dirlist.php?dir=subtitles%2Fjapanese%2FPorco+Rosso%2F;1437
pretty rhythm kiratto puri-chan;/dirlist.php?dir=subtitles%2Fjapanese%2FPretty+Rhythm+Kiratto+Puri-Chan%2F;1438
pretty cure all stars;/dirlist.php?dir=subtitles%2Fjapanese%2FPretty_Cure_All_Stars%2F;1439
pretty rhythm all star selection;/dirlist.php?dir=subtitles%2Fjapanese%2FPretty_Rhythm_All_Star_Selection%2F;1440
pretty rhythm aurora dream;/dirlist.php?dir=subtitles%2Fjapanese%2FPretty_Rhythm_Aurora_Dream%2F;1441
pretty rhythm dear my future;/dirlist.php?dir=subtitles%2Fjapanese%2FPretty_Rhythm_Dear_My_Future%2F;1442
pretty rhythm puri-para;/dirlist.php?dir=subtitles%2Fjapanese%2FPretty_Rhythm_Puri-Para%2F;1443
pretty rhythm rainbow live;/dirlist.php?dir=subtitles%2Fjapanese%2FPretty_Rhythm_Rainbow_Live%2F;1444
princess connect! re:dive;/dirlist.php?dir=subtitles%2Fjapanese%2FPrincess+Connect%21+Re%3ADive%2F;1445
princess connect! re:dive season 2;/dirlist.php?dir=subtitles%2Fjapanese%2FPRINCESS+CONNECT%21+Re%3ADive+Season+2%2F;1446
princess principal;/dirlist.php?dir=subtitles%2Fjapanese%2FPrincess+Principal%2F;1447
princess principal crown handler;/dirlist.php?dir=subtitles%2Fjapanese%2FPrincess+Principal+Crown+Handler%2F;1448
princess sara - shoukoujo sara;/dirlist.php?dir=subtitles%2Fjapanese%2FPrincess+Sara+-+Shoukoujo+Sara%2F;1449
princess mononoke;/dirlist.php?dir=subtitles%2Fjapanese%2FPrincess_Mononoke%2F;1450
prison school;/dirlist.php?dir=subtitles%2Fjapanese%2FPrison+school%2F;1451
project itoh;/dirlist.php?dir=subtitles%2Fjapanese%2FProject+Itoh%2F;1452
project scard praeter no kizu;/dirlist.php?dir=subtitles%2Fjapanese%2FProject_Scard_Praeter_No_Kizu%2F;1453
promare;/dirlist.php?dir=subtitles%2Fjapanese%2FPROMARE%2F;1454
psycho-pass;/dirlist.php?dir=subtitles%2Fjapanese%2FPsycho-Pass%2F;1455
psycho-pass 2;/dirlist.php?dir=subtitles%2Fjapanese%2FPsycho-Pass+2%2F;1456
psycho-pass 3;/dirlist.php?dir=subtitles%2Fjapanese%2FPsycho-Pass+3%2F;1457
psycho-pass sinners of the system;/dirlist.php?dir=subtitles%2Fjapanese%2FPsycho-Pass+Sinners+of+the+System%2F;1458
psycho-pass the movie;/dirlist.php?dir=subtitles%2Fjapanese%2FPsycho-Pass+The+Movie%2F;1459
psycho-pass new edit version;/dirlist.php?dir=subtitles%2Fjapanese%2FPsycho-Pass_New_Edit_Version%2F;1460
psychopass first movie reedit only jp;/dirlist.php?dir=subtitles%2Fjapanese%2FPSYCHOPASS+FIRST+MOVIE+REEDIT+ONLY+JP%2F;1461
punchline;/dirlist.php?dir=subtitles%2Fjapanese%2FPunchline%2F;1462
pupa;/dirlist.php?dir=subtitles%2Fjapanese%2FPupa%2F;1463
puzzle and dragons cross;/dirlist.php?dir=subtitles%2Fjapanese%2FPuzzle_And_Dragons_Cross%2F;1464
radiant;/dirlist.php?dir=subtitles%2Fjapanese%2FRadiant%2F;1465
rail romanesque;/dirlist.php?dir=subtitles%2Fjapanese%2FRail+Romanesque%2F;1466
rail wars! nihon kokuyuu tetsudou kouantai;/dirlist.php?dir=subtitles%2Fjapanese%2FRail_Wars%21_Nihon_Kokuyuu_Tetsudou_Kouantai%2F;1467
rainbow days;/dirlist.php?dir=subtitles%2Fjapanese%2FRainbow+days%2F;1468
rakudai kishi no cavalry;/dirlist.php?dir=subtitles%2Fjapanese%2FRakudai+Kishi+no+Cavalry%2F;1469
ranma ½;/dirlist.php?dir=subtitles%2Fjapanese%2FRanma_%C2%BD%2F;1470
ranpo kitan game of laplace;/dirlist.php?dir=subtitles%2Fjapanese%2FRanpo_Kitan_Game_Of_Laplace%2F;1471
ransu ando masukusu;/dirlist.php?dir=subtitles%2Fjapanese%2FRansu_Ando_Masukusu%2F;1472
rascal does not dream of a dreaming girl;/dirlist.php?dir=subtitles%2Fjapanese%2FRascal+Does+Not+Dream+of+a+Dreaming+Girl%2F;1473
rascal the raccoon;/dirlist.php?dir=subtitles%2Fjapanese%2FRascal_The_Raccoon%2F;1474
rdg red data girl;/dirlist.php?dir=subtitles%2Fjapanese%2FRDG+Red+Data+Girl%2F;1475
rd sennou chousashitsu;/dirlist.php?dir=subtitles%2Fjapanese%2FRD+Sennou+Chousashitsu%2F;1476
re-kan!;/dirlist.php?dir=subtitles%2Fjapanese%2FRe-Kan%21%2F;1477
rebuild of evangelion;/dirlist.php?dir=subtitles%2Fjapanese%2FRebuild+of+Evangelion%2F;1478
recorder and randsell;/dirlist.php?dir=subtitles%2Fjapanese%2FRecorder+and+Randsell%2F;1479
re creators;/dirlist.php?dir=subtitles%2Fjapanese%2FRe+Creators%2F;1480
re hamatora;/dirlist.php?dir=subtitles%2Fjapanese%2FRe+Hamatora%2F;1481
reideen;/dirlist.php?dir=subtitles%2Fjapanese%2FReideen%2F;1482
relife;/dirlist.php?dir=subtitles%2Fjapanese%2FReLIFE%2F;1483
relife kanketsu hen;/dirlist.php?dir=subtitles%2Fjapanese%2FReLife+Kanketsu+Hen%2F;1484
ressha sentai tokkyuuger;/dirlist.php?dir=subtitles%2Fjapanese%2FRessha_Sentai_Tokkyuuger%2F;1485
revisions;/dirlist.php?dir=subtitles%2Fjapanese%2FRevisions%2F;1486
rewrite;/dirlist.php?dir=subtitles%2Fjapanese%2FRewrite%2F;1487
re zero kara hajimeru isekai seikatsu;/dirlist.php?dir=subtitles%2Fjapanese%2FRe+Zero+kara+Hajimeru+Isekai+Seikatsu%2F;1488
rifle is beautiful (chidori rsc);/dirlist.php?dir=subtitles%2Fjapanese%2FRifle+is+Beautiful+%28Chidori+RSC%29%2F;1489
right places: sono toki, boku no irubeki basho;/dirlist.php?dir=subtitles%2Fjapanese%2FRight+Places%3A+Sono+Toki%2C+Boku+no+Irubeki+Basho%2F;1490
right places sono toki, boku no irubeki basho;/dirlist.php?dir=subtitles%2Fjapanese%2FRight+Places+Sono+Toki%2C+Boku+no+Irubeki+Basho%2F;1491
rikei ga koi ni ochita no de shoumei shitemita;/dirlist.php?dir=subtitles%2Fjapanese%2FRikei+ga+Koi+ni+Ochita+no+de+Shoumei+shitemita%2F;1492
rilakkuma and kaoru;/dirlist.php?dir=subtitles%2Fjapanese%2FRilakkuma+and+Kaoru%2F;1493
rilu rilu fairilu;/dirlist.php?dir=subtitles%2Fjapanese%2FRilu_Rilu_Fairilu%2F;1494
ristorante paradiso;/dirlist.php?dir=subtitles%2Fjapanese%2FRistorante+Paradiso%2F;1495
robotics notes;/dirlist.php?dir=subtitles%2Fjapanese%2FRobotics_Notes%2F;1496
robot town sagami 2028;/dirlist.php?dir=subtitles%2Fjapanese%2FROBOT+TOWN+SAGAMI+2028%2F;1497
robot girls z;/dirlist.php?dir=subtitles%2Fjapanese%2FRobot_Girls_Z%2F;1498
rokudenashi majutsu koushi to akashic records;/dirlist.php?dir=subtitles%2Fjapanese%2FRokudenashi+Majutsu+Koushi+to+Akashic+Records%2F;1499
rokujouma no shinryakusha!;/dirlist.php?dir=subtitles%2Fjapanese%2FRokujouma+no+Shinryakusha%21%2F;1500
romance of the three kingdoms;/dirlist.php?dir=subtitles%2Fjapanese%2FRomance+of+the+Three+Kingdoms%2F;1501
romantic killer;/dirlist.php?dir=subtitles%2Fjapanese%2FRomantic+Killer%2F;1502
romeo no aoi sora;/dirlist.php?dir=subtitles%2Fjapanese%2FRomeo+no+Aoi+Sora%2F;1503
romeo x juliet;/dirlist.php?dir=subtitles%2Fjapanese%2FRomeo+x+Juliet%2F;1504
room mate;/dirlist.php?dir=subtitles%2Fjapanese%2FRoom+Mate%2F;1505
rose of versailles ;/dirlist.php?dir=subtitles%2Fjapanese%2FRose+of+Versailles+%2F;1506
rou kyuu bu!;/dirlist.php?dir=subtitles%2Fjapanese%2FRou+Kyuu+Bu%21%2F;1507
rou kyuu bu! ss;/dirlist.php?dir=subtitles%2Fjapanese%2FRou+Kyuu+Bu%21+SS%2F;1508
rozen maiden (2013);/dirlist.php?dir=subtitles%2Fjapanese%2FRozen_Maiden_%282013%29%2F;1509
rpg fudousan;/dirlist.php?dir=subtitles%2Fjapanese%2FRPG+Fudousan%2F;1510
runway de waratte;/dirlist.php?dir=subtitles%2Fjapanese%2FRunway+de+Waratte%2F;1511
rurouni kenshin;/dirlist.php?dir=subtitles%2Fjapanese%2FRurouni+Kenshin%2F;1512
rurouni kenshin densetsu no saigo-hen;/dirlist.php?dir=subtitles%2Fjapanese%2FRurouni+Kenshin+Densetsu+no+Saigo-hen%2F;1513
rurouni kenshin kyoto taika hen;/dirlist.php?dir=subtitles%2Fjapanese%2FRurouni+Kenshin+Kyoto+Taika+Hen%2F;1514
rurouni kenshin tsuioku hen;/dirlist.php?dir=subtitles%2Fjapanese%2FRurouni+Kenshin+Tsuioku+Hen%2F;1515
rurouni kenshin meiji kenkaku romantan;/dirlist.php?dir=subtitles%2Fjapanese%2FRurouni_Kenshin_Meiji_Kenkaku_Romantan%2F;1516
rwby: hyousetsu teikoku;/dirlist.php?dir=subtitles%2Fjapanese%2FRWBY%3A+Hyousetsu+Teikoku%2F;1517
ryomaden;/dirlist.php?dir=subtitles%2Fjapanese%2FRyomaden%2F;1518
ryuugajou nanana no maizoukin;/dirlist.php?dir=subtitles%2Fjapanese%2FRyuugajou_Nanana_No_Maizoukin%2F;1519
ryuu no haisha;/dirlist.php?dir=subtitles%2Fjapanese%2FRyuu+no+Haisha%2F;1520
ryuuou no oshigoto;/dirlist.php?dir=subtitles%2Fjapanese%2FRyuuou+no+Oshigoto%2F;1521
saa ikou! tamagotchi;/dirlist.php?dir=subtitles%2Fjapanese%2FSaa+Ikou%21+Tamagotchi%2F;1522
sabikui bisco;/dirlist.php?dir=subtitles%2Fjapanese%2FSabikui+Bisco%2F;1523
sacred seven;/dirlist.php?dir=subtitles%2Fjapanese%2FSacred+Seven%2F;1524
saenai heroine no sodate-kata fine;/dirlist.php?dir=subtitles%2Fjapanese%2FSaenai+Heroine+no+Sodate-kata+Fine%2F;1525
saenai heroine no sodatekata flat;/dirlist.php?dir=subtitles%2Fjapanese%2FSaenai+Heroine+No+Sodatekata+Flat%2F;1526
saenai kanojo no sodate-kata;/dirlist.php?dir=subtitles%2Fjapanese%2FSaenai+Kanojo+no+Sodate-kata%2F;1527
saenai heroine no sodatekata;/dirlist.php?dir=subtitles%2Fjapanese%2FSaenai_Heroine_No_Sodatekata%2F;1528
saihate no paladin;/dirlist.php?dir=subtitles%2Fjapanese%2FSaihate+no+Paladin%2F;1529
saiki kusuo no sainan;/dirlist.php?dir=subtitles%2Fjapanese%2FSaiki+Kusuo+no+Sainan%2F;1530
saiki kusuo no sainan 2;/dirlist.php?dir=subtitles%2Fjapanese%2FSaiki+Kusuo+no+Sainan+2%2F;1531
saiki kusuo no sainan shidou hen;/dirlist.php?dir=subtitles%2Fjapanese%2FSaiki+Kusuo+no+Sainan+Shidou+Hen%2F;1532
saikin, imouto no yousuga chotto okashii n da ga;/dirlist.php?dir=subtitles%2Fjapanese%2FSaikin%2C+Imouto+no+Yousuga+Chotto+Okashii+n+da+ga%2F;1533
