anime_name;filename;start_time;end_time;content
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:00:19.500000;0 days 00:00:20.970000;じゃあな
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:00:34.280000;0 days 00:00:35.740000;こいつ…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:00:40.240000;0 days 00:00:42.120000;こいつ まさか！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:00:59.430000;0 days 00:01:02.600000;ヘヘヘ 月が奇麗だぜ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:03.930000;0 days 00:01:06.480000;まだ 城内にいたとはな
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:11.070000;0 days 00:01:14.530000;"さっさと逃げておけば
よかったものを"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:14.530000;0 days 00:01:15.950000;ヤッベ…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:30.460000;0 days 00:01:35.760000;{\an8}その涙が汗が滲んだ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:35.760000;0 days 00:01:39.220000;{\an8}誰とも違う美しさで
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:39.220000;0 days 00:01:42.260000;{\an8}笑っておくれよ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:42.260000;0 days 00:01:49.100000;"{\an8}息を切らした
君は誰より素敵さ"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:01:56.820000;0 days 00:02:00.820000;{\an8}気の抜けた炭酸みたいに
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:00.820000;0 days 00:02:05.370000;{\an8}微かに気怠い日々に溶けた
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:05.370000;0 days 00:02:09.290000;{\an8}家鴨の侭で翼を広げて
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:09.290000;0 days 00:02:14.500000;{\an8}空を舞う白鳥の夢を見る
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:14.500000;0 days 00:02:18.970000;"{\an8}彷徨うくらいなら
一層味わい尽くしましょ"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:18.970000;0 days 00:02:23.260000;"{\an8}近道ばかりじゃ
味気がないでしょ"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:23.260000;0 days 00:02:25.600000;"{\an8}道草を食って
泥濘み飲んで"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:25.600000;0 days 00:02:28.100000;{\an8}でもたどり着けなくて
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:28.100000;0 days 00:02:32.190000;"{\an8}また何度だって
夕暮れ追いかけるの"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:33.570000;0 days 00:02:36.940000;{\an8}走れ遥か先へ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:36.940000;0 days 00:02:42.600000;"{\an8}汚れた靴と足跡は
確かに未来へと"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:42.600000;0 days 00:02:45.620000;{\an8}今駆けてゆく
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:02:45.620000;0 days 00:02:54.040000;"{\an8}息を切らした
君は誰より素敵さ"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:03:05.970000;0 days 00:03:07.470000;父上
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:03:11.230000;0 days 00:03:16.360000;"王は 遺言を残されました
王の跡継ぎは…"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:03:19.650000;0 days 00:03:21.950000;ボッジ王子とする
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:03:23.320000;0 days 00:03:24.870000;バカな…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:03:28.750000;0 days 00:03:30.460000;あれは!?
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:03:43.180000;0 days 00:03:44.720000;な… 何だ!?
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:16.380000;0 days 00:04:18.290000;魔法の鏡よ！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:19.630000;0 days 00:04:22.130000;"おかえりなさい
ダイダ様"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:22.130000;0 days 00:04:25.260000;"兄上が… 兄上が
王に決まったぞ！"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:25.260000;0 days 00:04:28.300000;"いいえ
王は あなたです ダイダ様"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:28.300000;0 days 00:04:29.810000;しかし…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:30.220000;0 days 00:04:33.640000;全ては 私の思惑どおりですよ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:36.440000;0 days 00:04:40.820000;"あ～あ 次の王様は
第一王子のボッジ様か"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:40.820000;0 days 00:04:43.700000;俺は ダイダ様がいいんだけど
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:44.820000;0 days 00:04:48.830000;"王の遺言による
新国王を発表する"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:04:58.080000;0 days 00:05:00.210000;新国王は…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:01.840000;0 days 00:05:03.800000;ダイダ様！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:13.310000;0 days 00:05:16.190000;"王の遺言書は
却下したいと思います"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:16.750000;0 days 00:05:18.050000;何ですと!?
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:18.060000;0 days 00:05:21.150000;"ボッジ様が王になる
ことに反対されると!?"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:21.150000;0 days 00:05:24.570000;"あなたは ボッジに
王が務まると思うのですか!?"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:25.860000;0 days 00:05:28.370000;それは…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:28.370000;0 days 00:05:31.830000;"ボッス王のご遺志に
背くおつもりか？"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:31.830000;0 days 00:05:35.870000;"あんな化け物を見た後で
従えるわけないでしょう！"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:38.330000;0 days 00:05:42.590000;"ここにいる７人で決を採り
新国王を決定します"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:42.590000;0 days 00:05:49.300000;皆 目をつむって 手を前に
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:49.300000;0 days 00:05:52.510000;"ボッジが 新国王に
ふさわしいと思う者は"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:05:52.510000;0 days 00:05:54.810000;人さし指を挙げなさい
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:01.270000;0 days 00:06:05.360000;皆 目を開けなさい
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:05.360000;0 days 00:06:07.550000;"われわれ２人は
ダイダに入れます"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:07.550000;0 days 00:06:11.200000;"よって ５対２で
ダイダに決定します"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:11.200000;0 days 00:06:12.580000;ドーマス
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:12.580000;0 days 00:06:13.990000;なぜ!?
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:37.730000;0 days 00:06:39.350000;ボ… ボッジ様！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:53.370000;0 days 00:06:55.160000;痛え…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:06:56.200000;0 days 00:06:58.410000;あの野郎…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:01.210000;0 days 00:07:05.670000;俺を… なめるなよ！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:10.800000;0 days 00:07:12.800000;とにかく逃げるぜ！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:15.510000;0 days 00:07:20.350000;"自分の体を切って逃げるなんて
根性あるねぇ"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:20.350000;0 days 00:07:23.480000;でも 困るんだよ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:29.280000;0 days 00:07:33.100000;"誰に頼まれて
誰を殺しに来たんだ？"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:33.100000;0 days 00:07:34.950000;答えなければ 
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:34.950000;0 days 00:07:36.530000;今度こそ…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:36.530000;0 days 00:07:39.910000;"だから 俺は殺しなんて
やらねえんだって！"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:39.910000;0 days 00:07:43.290000;"俺は ボッジの力に
なりたかっただけで…"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:44;0 days 00:07:46.250000;ボッジ様だと？
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:07:55.050000;0 days 00:07:57.060000;ボッジ様
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:04.940000;0 days 00:08:07.900000;この者を ご存じですか？
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:10.780000;0 days 00:08:13.510000;"なるほど
ご友人でしたか"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:13.510000;0 days 00:08:16.240000;"その者から
言付けを預かっています"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:16.240000;0 days 00:08:18.200000;その者は旅に出るのでー
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:18.200000;0 days 00:08:22.910000;"ボッジ様とは
二度と会えないとのことです"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:22.950000;0 days 00:08:25.750000;それを お伝えに来ました
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:25.750000;0 days 00:08:27.670000;それでは
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:32.970000;0 days 00:08:36.970000;"俺 どんなときも
お前の味方でいたいんだ"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:36.970000;0 days 00:08:40.350000;二度と会えないとのことです
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:48.610000;0 days 00:08:50.940000;お呼びですか？ ダイダ様
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:50.940000;0 days 00:08:55.320000;"俺は狙うぞ
王様ランキング １位を"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:08:55.320000;0 days 00:09:00.370000;"そのためには 不安要素を全て
取り除いておかなければならん"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:00.370000;0 days 00:09:04.870000;"俺に票を入れなかったのは
アピスとサンデオだな？"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:04.870000;0 days 00:09:06.580000;なぜ それを…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:06.580000;0 days 00:09:09.395000;フン… 俺を甘く見るなよ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:09.395000;0 days 00:09:12.210000;お前は あいつらを始末しろ！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:12.210000;0 days 00:09:15.720000;死人に口なしだ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:15.720000;0 days 00:09:18.260000;ダイダ様の考えとは思えん
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:18.260000;0 days 00:09:21.850000;"魔法の鏡に何を
吹き込まれたのか…"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:09:23.560000;0 days 00:09:25.230000;ボ… ボッジ様！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:02.560000;0 days 00:10:05.640000;{\an8}お久しぶりです ボッジ様
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:09.270000;0 days 00:10:14.190000;"確かに わがあるじ ベビン様は
その者を捕らえました"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:17.900000;0 days 00:10:20.530000;"ボッジ様のご恩は
忘れていません"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:20.530000;0 days 00:10:22.970000;"しかし
同じように恩のある"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:22.970000;0 days 00:10:25.410000;"ベビン様も
裏切れないのです"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:36.170000;0 days 00:10:39.930000;ボッジ様 その者は無事です
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:39.930000;0 days 00:10:42.470000;ベビン様は その者と取引し
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:42.470000;0 days 00:10:45.890000;"重大な任務を与えて
旅に出しました"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:45.890000;0 days 00:10:47.950000;"これ以上は
お話しできません"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:47.950000;0 days 00:10:50.940000;"でも
確かなことがあります"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:50.940000;0 days 00:10:53.380000;"あなたを慕う者は
たくさんいます"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:53.380000;0 days 00:10:55.820000;それを忘れないでください
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:10:58.190000;0 days 00:11:00.655000;さあ もう行ってください
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:11:00.655000;0 days 00:11:03.120000;ベビン様に知られたくありません
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:11:37.530000;0 days 00:11:39.940000;ダイダ様のご命令か
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:12.390000;0 days 00:12:16.150000;ダイダ様…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:16.150000;0 days 00:12:19.030000;私は ボッジ様を王にする
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:19.030000;0 days 00:12:21.990000;ダイダ様 ご覚悟
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:29.040000;0 days 00:12:32.330000;"アピスとサンデオを
辞めさせたんですって!?"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:32.330000;0 days 00:12:36.330000;"王の槍は 必要ない
私には ベビンがいる"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:36.330000;0 days 00:12:40.300000;"サンデオに関しては母上も意見が
合わなかったじゃないですか"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:40.300000;0 days 00:12:43.430000;だからって そんな簡単に…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:43.430000;0 days 00:12:47.800000;"それより 母上
兄上は どうします？"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:47.800000;0 days 00:12:50.640000;どうするって 何がですか？
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:50.640000;0 days 00:12:53.980000;正直 やりにくいんですよね
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:54.890000;0 days 00:12:56.560000;できれば どこかに隠居して…
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:56.560000;0 days 00:12:58.980000;駄目よ！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:12:58.980000;0 days 00:13:05.030000;"あの子は まだ精神的に幼いし
私が教育しないと…"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:05.030000;0 days 00:13:08.620000;"ですが 惨めだと
思いますよ 兄上"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:08.620000;0 days 00:13:10.750000;あの子は 大丈夫よ
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:10.750000;0 days 00:13:14.830000;"あなたは 王なんだから
堂々としてればいいんです"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:16.250000;0 days 00:13:19.920000;そうですね そうします
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:34.890000;0 days 00:13:36.810000;ボッジ！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:46.910000;0 days 00:13:48.530000;駄目よ！
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:52.160000;0 days 00:13:55.500000;"旅に出るなんて
駄目に決まってるでしょ"
ousama ranking;[SubsPlease] Ousama Ranking - 03 (720p) [9B53946B].jp.srt;0 days 00:13:55.500000;0 days 00:13:58.330000;"あなた一人で
何ができるっていうの"
